iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
3,55,Permute,residual,R,77421,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,56,Tensor,leaf,g,8619,,,1843152,1843152,456064344,1416167424,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19885,i_4,Κ_1)","g(μ̃_19885,i_4,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
3,56,Product,intermediate,I,2152395,121536,1843152,12064,12064,456064344,1416167424,1508,798,0.006208948705957705,1.9731690459528932e-05,0.0007761347783906031,"I(i_3,i_4,Κ_1) * g(μ̃_19885,i_4,Κ_1) -> I(i_3,μ̃_19885)","I(i_3,μ̃_19885)","I(i_3,i_4,Κ_1)","g(μ̃_19885,i_4,Κ_1)","I(i_3,μ̃_19885)","i,μ̃",;,"7,114",7 × 114,6384,1.88972
3,56,Product,intermediate,I,431221,12064,12064,2088,2088,456064344,1416167424,261,49,6.433813933848092e-05,7.035978901947867e-10,9.909437942383246e-06,"I(i_3,μ̃_19885) * I(μ̃_19885,i_2) -> I(i_3,i_2)","I(i_3,i_2)","I(i_3,μ̃_19885)","I(μ̃_19885,i_2)","I(i_3,i_2)","i,i",;,"7,7",7 × 7,392,5.32653
3,56,Product,intermediate,I,2497316,2088,5489512,5489512,5489512,456064344,1416167424,686189,684084,0.020911686406638215,2.1258940349782986e-07,9.909437945174642e-06,"I(i_3,i_2) * I(i_2,i_3,i_1;a_2i_1i_2,a_6i_1i_3) -> I(i_1,i_3,i_2;a_6i_1i_3,a_2i_1i_2)","I(i_1,i_3,i_2;a_6i_1i_3,a_2i_1i_2)","I(i_3,i_2)","I(i_2,i_3,i_1;a_2i_1i_2,a_6i_1i_3)","I(i_1,i_3,i_2;a_6i_1i_3,a_2i_1i_2)","i,i,i,a,a",";;;i_1,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,56,Product,intermediate,I,6166016,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,-1.3942801219908363e-05,1.0869064473257632e-11,2.7395554291874114e-07,"I(i_1,i_3,i_2;a_6i_1i_3,a_2i_1i_2) * I(i_2,i_3,i_1;a_1i_1i_2,a_6i_1i_3) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_3,i_2;a_6i_1i_3,a_2i_1i_2)","I(i_2,i_3,i_1;a_1i_1i_2,a_6i_1i_3)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,56,Constant,constant,_const,1855,,,8,8,456064344,1416167424,1,,,,,2,2,,,,,,,scalar,8,1
3,56,Product,residual,R,107194,792440,8,792440,792440,456064344,1416167424,99055,98598,-2.7885602439816726e-05,4.347625789303053e-11,5.479110858374823e-07,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * 2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,56,Permute,residual,R,71937,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,57,Tensor,leaf,g,26656,,,121536,121536,456064344,1416167424,15192,13818,10.313570711990552,5.229066732803696,0.3618052751837735,"g(i_2,i_3,Κ_1)","g(i_2,i_3,Κ_1)",,,,"i,i,Κ",;;,"7,7,282",7 × 7 × 282,110544,1.09944
3,57,Tensor,leaf,g,6367,,,1843152,1843152,456064344,1416167424,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19890,i_4,Κ_1)","g(μ̃_19890,i_4,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
3,57,Product,intermediate,I,1637321,1843152,12064,5280,5280,456064344,1416167424,660,282,0.015864289887025103,8.090936327386262e-05,0.0031736275884620105,"g(μ̃_19890,i_4,Κ_1) * I(μ̃_19890,i_4) -> I(Κ_1)",I(Κ_1),"g(μ̃_19890,i_4,Κ_1)","I(μ̃_19890,i_4)",I(Κ_1),Κ,,282,282,2256,2.34043
3,57,Product,intermediate,I,586274,121536,5280,2088,2088,456064344,1416167424,261,49,0.007750040076902569,1.4155868060131338e-05,0.0026564775573378963,"g(i_2,i_3,Κ_1) * I(Κ_1) -> I(i_3,i_2)","I(i_3,i_2)","g(i_2,i_3,Κ_1)",I(Κ_1),"I(i_3,i_2)","i,i",;,"7,7",7 × 7,392,5.32653
3,57,Product,intermediate,I,2439626,2088,5489512,5489512,5489512,456064344,1416167424,686189,684084,2.9062108744702173,0.004679949704923637,0.0026564775585549887,"I(i_3,i_2) * I(i_2,i_3,i_1;a_2i_1i_2,a_5i_1i_3) -> I(i_1,i_2,i_3;a_2i_1i_2,a_5i_1i_3)","I(i_1,i_2,i_3;a_2i_1i_2,a_5i_1i_3)","I(i_3,i_2)","I(i_2,i_3,i_1;a_2i_1i_2,a_5i_1i_3)","I(i_1,i_2,i_3;a_2i_1i_2,a_5i_1i_3)","i,i,i,a,a",";;;i_1,i_2;i_1,i_3","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,57,Product,intermediate,I,7250045,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,-0.0020148119728183632,2.0518607090455745e-07,7.629690303743293e-05,"I(i_1,i_2,i_3;a_2i_1i_2,a_5i_1i_3) * I(i_2,i_3,i_1;a_1i_1i_2,a_5i_1i_3) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2,i_3;a_2i_1i_2,a_5i_1i_3)","I(i_2,i_3,i_1;a_1i_1i_2,a_5i_1i_3)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,57,Constant,constant,_const,1856,,,8,8,456064344,1416167424,1,,,,,-4,-4,,,,,,,scalar,8,1
3,57,Product,residual,R,105096,792440,8,792440,792440,456064344,1416167424,99055,98598,0.008059247891273453,3.2829771344729193e-06,0.00030518761214973173,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * -4 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",-4,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,57,Permute,residual,R,102833,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,58,Product,intermediate,I,6283449,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,0.7604237863833474,0.0430218499414589,0.017041388724678697,"I(i_2,i_1,i_3;a_1i_1i_2,a_4i_2i_3) * I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1,i_3;a_1i_1i_2,a_4i_2i_3)","I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,58,Constant,constant,_const,45761,,,8,8,456064344,1416167424,1,,,,,-2,-2,,,,,,,scalar,8,1
3,58,Product,residual,R,96719,792440,8,792440,792440,456064344,1416167424,99055,98598,-1.5208475727666948,0.1720873997658356,0.03408277744935739,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,58,Permute,residual,R,101934,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,59,Tensor,leaf,g,11138,,,1843152,1843152,456064344,1416167424,230394,225036,-13.7135187938935,9.824790694343452,0.19254784769834188,"g(μ̃_19934,i_4,Κ_1)","g(μ̃_19934,i_4,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
3,59,Product,intermediate,I,1377588,5280,1843152,12064,12064,456064344,1416167424,1508,798,0.004910072559888363,3.984967994919285e-05,0.0011615754918710525,"I(Κ_1) * g(μ̃_19934,i_4,Κ_1) -> I(i_4,μ̃_19934)","I(i_4,μ̃_19934)",I(Κ_1),"g(μ̃_19934,i_4,Κ_1)","I(i_4,μ̃_19934)","i,μ̃",;,"7,114",7 × 114,6384,1.88972
3,59,Product,intermediate,I,438901,12064,12064,2088,2088,456064344,1416167424,261,49,7.681877276310048e-05,1.0191090481964424e-09,1.2678741179563643e-05,"I(i_4,μ̃_19934) * I(μ̃_19934,i_2) -> I(i_4,i_2)","I(i_4,i_2)","I(i_4,μ̃_19934)","I(μ̃_19934,i_2)","I(i_4,i_2)","i,i",;,"7,7",7 × 7,392,5.32653
3,59,Product,intermediate,I,2496714,2088,5489512,5489512,5489512,456064344,1416167424,686189,684084,0.024870735503727977,3.0812383235312207e-07,1.2678741183135127e-05,"I(i_4,i_2) * I(i_2,i_4,i_1;a_2i_1i_2,a_6i_1i_4) -> I(i_1,i_4,i_2;a_6i_1i_4,a_2i_1i_2)","I(i_1,i_4,i_2;a_6i_1i_4,a_2i_1i_2)","I(i_4,i_2)","I(i_2,i_4,i_1;a_2i_1i_2,a_6i_1i_4)","I(i_1,i_4,i_2;a_6i_1i_4,a_2i_1i_2)","i,i,i,a,a",";;;i_1,i_4;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,59,Product,intermediate,I,6001568,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,-1.5854168751902098e-05,1.5424741674832307e-11,3.292554152024405e-07,"I(i_1,i_4,i_2;a_6i_1i_4,a_2i_1i_2) * I(i_2,i_4,i_1;a_1i_1i_2,a_6i_1i_4) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_4,i_2;a_6i_1i_4,a_2i_1i_2)","I(i_2,i_4,i_1;a_1i_1i_2,a_6i_1i_4)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,59,Constant,constant,_const,2003,,,8,8,456064344,1416167424,1,,,,,-4,-4,,,,,,,scalar,8,1
3,59,Product,residual,R,4793004,792440,8,792440,792440,456064344,1416167424,99055,98598,6.341667500760839e-05,2.467958667973169e-10,1.317021660809762e-06,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -4 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-4,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,59,Permute,residual,R,83196,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,60,Tensor,leaf,t,1972,,,792440,792440,456064344,1416167424,99055,98598,-1.6376837457354991,0.10417720168326705,0.029695591403256404,"t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)","t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)",,,,"i,i,a,a",";;i_2,i_3;i_2,i_3","7,7,,",7 × 7 × ? × ?,,
3,60,Product,intermediate,I,5049402,5489512,792440,5489512,5489512,456064344,1416167424,686189,684096,-0.8472499726090557,0.041799968270246075,0.01844403913821089,"I(i_2,i_3,i_1;a_3i_2i_3,a_1i_1i_2) * t(i_2,i_3;a_4i_2i_3,a_3i_2i_3) -> I(i_3,i_1,i_2;a_1i_1i_2,a_4i_2i_3)","I(i_3,i_1,i_2;a_1i_1i_2,a_4i_2i_3)","I(i_2,i_3,i_1;a_3i_2i_3,a_1i_1i_2)","t(i_2,i_3;a_4i_2i_3,a_3i_2i_3)","I(i_3,i_1,i_2;a_1i_1i_2,a_4i_2i_3)","i,i,i,a,a",";;;i_1,i_2;i_2,i_3","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,60,Product,intermediate,I,5514726,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,-0.8776025506886697,0.04496488986140305,0.01916989116734484,"I(i_3,i_1,i_2;a_1i_1i_2,a_4i_2i_3) * I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_3,i_1,i_2;a_1i_1i_2,a_4i_2i_3)","I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,60,Constant,constant,_const,1724,,,8,8,456064344,1416167424,1,,,,,-2,-2,,,,,,,scalar,8,1
3,60,Product,residual,R,120333,792440,8,792440,792440,456064344,1416167424,99055,98598,1.7552051013773393,0.1798595594456122,0.03833978233468968,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,60,Permute,residual,R,81089,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,61,Tensor,leaf,t,2146,,,792440,792440,456064344,1416167424,99055,98598,-1.6376837457354991,0.10417720168326705,0.029695591403256404,"t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)",,,,"i,i,a,a",";;i_2,i_3;i_2,i_3","7,7,,",7 × 7 × ? × ?,,
3,61,Product,intermediate,I,5050643,5489512,792440,5489512,5489512,456064344,1416167424,686189,684096,-0.8641658674105149,0.038758745405562414,0.01844403913821089,"I(i_2,i_3,i_1;a_3i_2i_3,a_2i_1i_2) * t(i_3,i_2;a_4i_2i_3,a_3i_2i_3) -> I(i_3,i_1,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_3,i_1,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_2,i_3,i_1;a_3i_2i_3,a_2i_1i_2)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","I(i_3,i_1,i_2;a_2i_1i_2,a_4i_2i_3)","i,i,i,a,a",";;;i_1,i_2;i_2,i_3","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,61,Product,intermediate,I,6194355,5489512,5489512,792440,792440,456064344,1416167424,99055,98598,-0.8854747686949482,0.04082952892209118,0.01898823835251351,"I(i_3,i_1,i_2;a_2i_1i_2,a_4i_2i_3) * I(i_1,i_3,i_2;a_1i_1i_2,a_4i_2i_3) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_3,i_1,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_1,i_3,i_2;a_1i_1i_2,a_4i_2i_3)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,61,Constant,constant,_const,2393,,,8,8,456064344,1416167424,1,,,,,-2,-2,,,,,,,scalar,8,1
3,61,Product,residual,R,95815,792440,8,792440,792440,456064344,1416167424,99055,98598,1.7709495373898965,0.1633181156883647,0.03797647670502702,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,61,Permute,residual,R,85149,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,62,Tensor,leaf,C,18117,,,2207664,2207664,456064344,1416167424,275958,246870,-5695.615034274957,223631163.21246105,731.2730436956697,"C(i_3,i_1,μ̃_19783;a_4i_1i_3)","C(i_3,i_1,μ̃_19783;a_4i_1i_3)",,,,"i,i,μ̃,a",";;;i_1,i_3","7,7,114,",7 × 7 × 114 × ?,,
3,62,Product,intermediate,I,5006946,334432,2207664,957848,957848,456064344,1416167424,119731,107016,0.007171563388492804,0.00011674777200884442,0.0005459356423613606,"I(i_4,i_3,μ̃_19783,i_2) * C(i_3,i_1,μ̃_19783;a_4i_1i_3) -> I(i_1,i_4,i_3,i_2;a_4i_1i_3)","I(i_1,i_4,i_3,i_2;a_4i_1i_3)","I(i_4,i_3,μ̃_19783,i_2)","C(i_3,i_1,μ̃_19783;a_4i_1i_3)","I(i_1,i_4,i_3,i_2;a_4i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
3,62,Tensor,leaf,t,2382,,,792440,792440,456064344,1416167424,99055,98598,-1.6376837457354991,0.10417720168326705,0.029695591403256404,"t(i_3,i_1;a_6i_1i_3,a_4i_1i_3)","t(i_3,i_1;a_6i_1i_3,a_4i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
3,62,Product,intermediate,I,1931864,957848,792440,957848,957848,456064344,1416167424,119731,107016,1.346511403089264e-06,4.313753840554446e-08,3.0143883575468697e-05,"I(i_1,i_4,i_3,i_2;a_4i_1i_3) * t(i_3,i_1;a_6i_1i_3,a_4i_1i_3) -> I(i_3,i_4,i_2,i_1;a_6i_1i_3)","I(i_3,i_4,i_2,i_1;a_6i_1i_3)","I(i_1,i_4,i_3,i_2;a_4i_1i_3)","t(i_3,i_1;a_6i_1i_3,a_4i_1i_3)","I(i_3,i_4,i_2,i_1;a_6i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
3,62,Product,intermediate,I,11936690,957848,5489512,139048,139048,456064344,1416167424,17381,15288,1.899310287977144e-05,5.667062894397575e-08,3.318999500294696e-05,"I(i_3,i_4,i_2,i_1;a_6i_1i_3) * I(i_2,i_3,i_1;a_2i_1i_2,a_6i_1i_3) -> I(i_4,i_2,i_1;a_2i_1i_2)","I(i_4,i_2,i_1;a_2i_1i_2)","I(i_3,i_4,i_2,i_1;a_6i_1i_3)","I(i_2,i_3,i_1;a_2i_1i_2,a_6i_1i_3)","I(i_4,i_2,i_1;a_2i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
3,62,Product,intermediate,I,1168295,139048,139048,792440,792440,456064344,1416167424,99055,98598,-2.8227579349460032e-06,4.2188267466035365e-12,1.242155144276154e-07,"I(i_4,i_2,i_1;a_2i_1i_2) * I(i_2,i_1,i_4;a_1i_1i_2) -> I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_4,i_2,i_1;a_2i_1i_2)","I(i_2,i_1,i_4;a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,62,Constant,constant,_const,1633,,,8,8,456064344,1416167424,1,,,,,2,2,,,,,,,scalar,8,1
3,62,Product,residual,R,95746,792440,8,792440,792440,456064344,1416167424,99055,98598,-5.6455158698920064e-06,1.6875306986414146e-11,2.484310288552308e-07,"I(i_1,i_2;a_2i_1i_2,a_1i_1i_2) * 2 -> R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",2,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,62,Permute,residual,R,126548,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,63,Tensor,leaf,t,2070,,,792440,792440,456064344,1416167424,99055,98598,-1.6376837457354991,0.10417720168326705,0.029695591403256404,"t(i_1,i_3;a_5i_1i_3,a_4i_1i_3)","t(i_1,i_3;a_5i_1i_3,a_4i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
3,63,Product,intermediate,I,2119247,957848,792440,957848,957848,456064344,1416167424,119731,107016,6.669503920574059e-07,4.807565066108229e-08,3.0143883575468697e-05,"I(i_1,i_4,i_3,i_2;a_4i_1i_3) * t(i_1,i_3;a_5i_1i_3,a_4i_1i_3) -> I(i_3,i_4,i_2,i_1;a_5i_1i_3)","I(i_3,i_4,i_2,i_1;a_5i_1i_3)","I(i_1,i_4,i_3,i_2;a_4i_1i_3)","t(i_1,i_3;a_5i_1i_3,a_4i_1i_3)","I(i_3,i_4,i_2,i_1;a_5i_1i_3)","i,i,i,i,a",";;;;i_1,i_3","7,7,7,7,",7 × 7 × 7 × 7 × ?,,
3,63,Product,intermediate,I,2754565,957848,5489512,139048,139048,456064344,1416167424,17381,15288,8.825501024282125e-05,6.092037247265645e-08,3.285330895152277e-05,"I(i_3,i_4,i_2,i_1;a_5i_1i_3) * I(i_3,i_2,i_1;a_5i_1i_3,a_1i_1i_2) -> I(i_4,i_2,i_1;a_1i_1i_2)","I(i_4,i_2,i_1;a_1i_1i_2)","I(i_3,i_4,i_2,i_1;a_5i_1i_3)","I(i_3,i_2,i_1;a_5i_1i_3,a_1i_1i_2)","I(i_4,i_2,i_1;a_1i_1i_2)","i,i,i,a",";;;i_1,i_2","7,7,7,",7 × 7 × 7 × ?,,
3,63,Product,intermediate,I,1008228,139048,139048,792440,792440,456064344,1416167424,99055,98598,-2.4015083692007286e-06,4.446660938685393e-12,1.1798848617963029e-07,"I(i_4,i_2,i_1;a_1i_1i_2) * I(i_2,i_1,i_4;a_2i_1i_2) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_4,i_2,i_1;a_1i_1i_2)","I(i_2,i_1,i_4;a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,63,Constant,constant,_const,1756,,,8,8,456064344,1416167424,1,,,,,2,2,,,,,,,scalar,8,1
3,63,Product,residual,R,300225,792440,8,792440,792440,456064344,1416167424,99055,98598,-4.803016738401457e-06,1.778664375474157e-11,2.3597697235926058e-07,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * 2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,63,Permute,residual,R,83480,,,792440,792440,456064344,1416167424,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,64,Tensor,leaf,t,2822,,,792440,792440,456064344,1416167424,99055,98598,-1.6376837457354991,0.10417720168326705,0.029695591403256404,"t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)",,,,"i,i,a,a",";;i_2,i_3;i_2,i_3","7,7,,",7 × 7 × ? × ?,,
3,64,Product,intermediate,I,5441339,5489512,792440,5489512,5489512,456064344,1416167424,686189,684096,-0.1598560495593535,0.002385436620080537,0.004365348651486221,"I(i_2,i_1,i_3;a_1i_1i_2,a_3i_2i_3) * t(i_3,i_2;a_4i_2i_3,a_3i_2i_3) -> I(i_3,i_1,i_2;a_4i_2i_3,a_1i_1i_2)","I(i_3,i_1,i_2;a_4i_2i_3,a_1i_1i_2)","I(i_2,i_1,i_3;a_1i_1i_2,a_3i_2i_3)","t(i_3,i_2;a_4i_2i_3,a_3i_2i_3)","I(i_3,i_1,i_2;a_4i_2i_3,a_1i_1i_2)","i,i,i,a,a",";;;i_2,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
