iter,term_idx,step_kind,kind,label,time_ns,left_B,right_B,result_B,alloc_B,hw_B,rss_B,nnz,checksum_nnz,checksum_sum,checksum_sumsq,checksum_max_abs,expr,target_expr,op_lhs,op_rhs,intermediate_label,index_labels,csv_pair_indices,shape_dense,shape_repr,dense_bytes,sparsity
3,46,Product,intermediate,I,20510277,1843152,2226240,5490816,5490816,456064344,1370120192,686352,,,,,"I(μ̃_19862,i_1,Κ_1) * I(i_2,i_1,μ̃_19862;a_1i_1i_2) -> I(i_2,i_1,Κ_1;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","I(μ̃_19862,i_1,Κ_1)","I(i_2,i_1,μ̃_19862;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","i,i,Κ,a",";;;i_1,i_2","7,7,282,",7 × 7 × 282 × ?,,
3,46,Product,intermediate,I,31298295,5490816,1843152,2226240,2226240,456064344,1370120192,278280,,,,,"I(i_2,i_1,Κ_1;a_1i_1i_2) * I(μ̃_19864,i_2,Κ_1) -> I(μ̃_19864,i_1,i_2;a_1i_1i_2)","I(μ̃_19864,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,Κ_1;a_1i_1i_2)","I(μ̃_19864,i_2,Κ_1)","I(μ̃_19864,i_1,i_2;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
3,46,Product,intermediate,I,4814111,2226240,2226240,792440,792440,456064344,1370120192,99055,,,,,"I(μ̃_19864,i_1,i_2;a_1i_1i_2) * I(i_2,i_1,μ̃_19864;a_2i_1i_2) -> I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(μ̃_19864,i_1,i_2;a_1i_1i_2)","I(i_2,i_1,μ̃_19864;a_2i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,46,Constant,constant,_const,17536,,,8,8,456064344,1370120192,1,,,,,4,4,,,,,,,scalar,8,1
3,46,Product,residual,R,196329,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_1;a_2i_1i_2,a_1i_1i_2) * 4 -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",4,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,46,Permute,residual,R,552386,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,47,Tensor,leaf,g,9275,,,29489328,29489328,456064344,1370120192,3686166,3664872,328.03408291046827,123.92989425956779,0.8503952014554771,"g(μ̃_19829,μ̃_19830,Κ_1)","g(μ̃_19829,μ̃_19830,Κ_1)",,,,"μ̃,μ̃,Κ",;;,"114,114,282",114 × 114 × 282,29318976,1.00581
3,47,Product,intermediate,I,93053586,121536,29489328,5179792,5179792,456064344,1370120192,647474,636804,0.10068774510451389,0.0002736028636380092,0.0016369214716938122,"I(i_3,i_1,Κ_1) * g(μ̃_19829,μ̃_19830,Κ_1) -> I(i_3,μ̃_19830,μ̃_19829,i_1)","I(i_3,μ̃_19830,μ̃_19829,i_1)","I(i_3,i_1,Κ_1)","g(μ̃_19829,μ̃_19830,Κ_1)","I(i_3,μ̃_19830,μ̃_19829,i_1)","i,μ̃,μ̃,i",;;;,"7,114,114,7",7 × 114 × 114 × 7,5094432,1.01676
3,47,Product,intermediate,I,20778687,2207664,5489512,15384928,15384928,456064344,1370120192,1923116,,,,,"I(μ̃_19829,i_2,i_3;a_5i_2i_3) * I(i_3,i_1,i_2;a_5i_2i_3,a_1i_1i_2) -> I(i_1,μ̃_19829,i_3,i_2;a_1i_1i_2)","I(i_1,μ̃_19829,i_3,i_2;a_1i_1i_2)","I(μ̃_19829,i_2,i_3;a_5i_2i_3)","I(i_3,i_1,i_2;a_5i_2i_3,a_1i_1i_2)","I(i_1,μ̃_19829,i_3,i_2;a_1i_1i_2)","i,μ̃,i,i,a",";;;;i_1,i_2","7,114,7,7,",7 × 114 × 7 × 7 × ?,,
3,47,Product,intermediate,I,280336982,5179792,15384928,2226240,2226240,456064344,1370120192,278280,,,,,"I(i_3,μ̃_19830,μ̃_19829,i_1) * I(i_1,μ̃_19829,i_3,i_2;a_1i_1i_2) -> I(μ̃_19830,i_1,i_2;a_1i_1i_2)","I(μ̃_19830,i_1,i_2;a_1i_1i_2)","I(i_3,μ̃_19830,μ̃_19829,i_1)","I(i_1,μ̃_19829,i_3,i_2;a_1i_1i_2)","I(μ̃_19830,i_1,i_2;a_1i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
3,47,Tensor,leaf,C,14134,,,2207664,2207664,456064344,1370120192,275958,,,,,"C(i_2,i_1,μ̃_19830;a_2i_1i_2)","C(i_2,i_1,μ̃_19830;a_2i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
3,47,Product,intermediate,I,4713770,2226240,2207664,792440,792440,456064344,1370120192,99055,,,,,"I(μ̃_19830,i_1,i_2;a_1i_1i_2) * C(i_2,i_1,μ̃_19830;a_2i_1i_2) -> I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(μ̃_19830,i_1,i_2;a_1i_1i_2)","C(i_2,i_1,μ̃_19830;a_2i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,47,Constant,constant,_const,1967,,,8,8,456064344,1370120192,1,,,,,-2,-2,,,,,,,scalar,8,1
3,47,Product,residual,R,170566,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_2;a_2i_1i_2,a_1i_1i_2) * -2 -> R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",-2,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,47,Permute,residual,R,96696,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,48,Product,intermediate,I,18747196,2207664,5489512,15384928,15384928,456064344,1370120192,1923116,,,,,"I(μ̃_19880,i_3,i_2;a_5i_2i_3) * I(i_1,i_3,i_2;a_2i_1i_2,a_5i_2i_3) -> I(i_1,μ̃_19880,i_3,i_2;a_2i_1i_2)","I(i_1,μ̃_19880,i_3,i_2;a_2i_1i_2)","I(μ̃_19880,i_3,i_2;a_5i_2i_3)","I(i_1,i_3,i_2;a_2i_1i_2,a_5i_2i_3)","I(i_1,μ̃_19880,i_3,i_2;a_2i_1i_2)","i,μ̃,i,i,a",";;;;i_1,i_2","7,114,7,7,",7 × 114 × 7 × 7 × ?,,
3,48,Product,intermediate,I,306706058,5179792,15384928,2226240,2226240,456064344,1370120192,278280,,,,,"I(i_3,μ̃_19881,μ̃_19880,i_1) * I(i_1,μ̃_19880,i_3,i_2;a_2i_1i_2) -> I(μ̃_19881,i_1,i_2;a_2i_1i_2)","I(μ̃_19881,i_1,i_2;a_2i_1i_2)","I(i_3,μ̃_19881,μ̃_19880,i_1)","I(i_1,μ̃_19880,i_3,i_2;a_2i_1i_2)","I(μ̃_19881,i_1,i_2;a_2i_1i_2)","μ̃,i,i,a",";;;i_1,i_2","114,7,7,",114 × 7 × 7 × ?,,
3,48,Tensor,leaf,C,15760,,,2207664,2207664,456064344,1370120192,275958,,,,,"C(i_2,i_1,μ̃_19881;a_1i_1i_2)","C(i_2,i_1,μ̃_19881;a_1i_1i_2)",,,,"i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
3,48,Product,intermediate,I,4864189,2226240,2207664,792440,792440,456064344,1370120192,99055,,,,,"I(μ̃_19881,i_1,i_2;a_2i_1i_2) * C(i_2,i_1,μ̃_19881;a_1i_1i_2) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(μ̃_19881,i_1,i_2;a_2i_1i_2)","C(i_2,i_1,μ̃_19881;a_1i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,48,Constant,constant,_const,2289,,,8,8,456064344,1370120192,1,,,,,-2,-2,,,,,,,scalar,8,1
3,48,Product,residual,R,170933,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,48,Permute,residual,R,84362,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,49,Product,intermediate,I,31084624,24888,5179792,5179792,5179792,456064344,1370120192,647474,636804,-23631.8676653089,8242635.200746747,320.63062026855454,"I(i_3,i_1,i_4,i_2) * I(μ̃_19841,μ̃_19839,i_4,i_3) -> I(i_2,i_1,μ̃_19841,μ̃_19839)","I(i_2,i_1,μ̃_19841,μ̃_19839)","I(i_3,i_1,i_4,i_2)","I(μ̃_19841,μ̃_19839,i_4,i_3)","I(i_2,i_1,μ̃_19841,μ̃_19839)","i,i,μ̃,μ̃",;;;,"7,7,114,114",7 × 7 × 114 × 114,5094432,1.01676
3,49,Product,intermediate,I,13036189,5179792,2226240,2226240,2226240,456064344,1370120192,278280,,,,,"I(i_2,i_1,μ̃_19841,μ̃_19839) * I(i_2,i_1,μ̃_19839;a_1i_1i_2) -> I(i_1,i_2,μ̃_19841;a_1i_1i_2)","I(i_1,i_2,μ̃_19841;a_1i_1i_2)","I(i_2,i_1,μ̃_19841,μ̃_19839)","I(i_2,i_1,μ̃_19839;a_1i_1i_2)","I(i_1,i_2,μ̃_19841;a_1i_1i_2)","i,i,μ̃,a",";;;i_1,i_2","7,7,114,",7 × 7 × 114 × ?,,
3,49,Product,residual,R,4344414,2226240,2226240,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_2,μ̃_19841;a_1i_1i_2) * I(i_2,i_1,μ̃_19841;a_2i_1i_2) -> R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2,μ̃_19841;a_1i_1i_2)","I(i_2,i_1,μ̃_19841;a_2i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,49,Permute,residual,R,180918,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)","R(i_2,i_1;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,50,Tensor,leaf,t,2313,,,792440,792440,456064344,1370120192,99055,,,,,"t(i_2,i_4;a_6i_2i_4,a_3i_2i_4)","t(i_2,i_4;a_6i_2i_4,a_3i_2i_4)",,,,"i,i,a,a",";;i_2,i_4;i_2,i_4","7,7,,",7 × 7 × ? × ?,,
3,50,Product,intermediate,I,5541707,5489512,792440,5489512,5489512,456064344,1370120192,686189,,,,,"I(i_4,i_1,i_2;a_6i_2i_4,a_2i_1i_2) * t(i_2,i_4;a_6i_2i_4,a_3i_2i_4) -> I(i_1,i_4,i_2;a_2i_1i_2,a_3i_2i_4)","I(i_1,i_4,i_2;a_2i_1i_2,a_3i_2i_4)","I(i_4,i_1,i_2;a_6i_2i_4,a_2i_1i_2)","t(i_2,i_4;a_6i_2i_4,a_3i_2i_4)","I(i_1,i_4,i_2;a_2i_1i_2,a_3i_2i_4)","i,i,i,a,a",";;;i_1,i_2;i_2,i_4","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,50,Product,intermediate,I,36083467,38260568,5489512,5489512,5489512,456064344,1370120192,686189,,,,,"I(i_2,i_1,i_4,i_3;a_3i_2i_4,a_4i_1i_3) * I(i_1,i_4,i_2;a_2i_1i_2,a_3i_2i_4) -> I(i_1,i_3,i_2;a_4i_1i_3,a_2i_1i_2)","I(i_1,i_3,i_2;a_4i_1i_3,a_2i_1i_2)","I(i_2,i_1,i_4,i_3;a_3i_2i_4,a_4i_1i_3)","I(i_1,i_4,i_2;a_2i_1i_2,a_3i_2i_4)","I(i_1,i_3,i_2;a_4i_1i_3,a_2i_1i_2)","i,i,i,a,a",";;;i_1,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,50,Product,intermediate,I,5543503,5489512,5489512,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_3,i_2;a_4i_1i_3,a_2i_1i_2) * I(i_2,i_3,i_1;a_1i_1i_2,a_4i_1i_3) -> I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_3,i_2;a_4i_1i_3,a_2i_1i_2)","I(i_2,i_3,i_1;a_1i_1i_2,a_4i_1i_3)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,50,Constant,constant,_const,2062,,,8,8,456064344,1370120192,1,,,,,-2,-2,,,,,,,scalar,8,1
3,50,Product,residual,R,88488,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_2;a_1i_1i_2,a_2i_1i_2) * -2 -> R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","I(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",-2,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,50,Permute,residual,R,78116,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)","R(i_1,i_2;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,51,Tensor,leaf,t,2273,,,792440,792440,456064344,1370120192,99055,,,,,"t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)","t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)",,,,"i,i,a,a",";;i_1,i_4;i_1,i_4","7,7,,",7 × 7 × ? × ?,,
3,51,Product,intermediate,I,4687497,5538232,792440,2088,2088,456064344,1370120192,261,49,-0.31975831733884086,0.012689281931308567,0.04554500892641762,"I(i_1,i_3,i_4;a_3i_1i_4,a_4i_1i_4) * t(i_4,i_1;a_4i_1i_4,a_3i_1i_4) -> I(i_3,i_1)","I(i_3,i_1)","I(i_1,i_3,i_4;a_3i_1i_4,a_4i_1i_4)","t(i_4,i_1;a_4i_1i_4,a_3i_1i_4)","I(i_3,i_1)","i,i",;,"7,7",7 × 7,392,5.32653
3,51,Product,intermediate,I,2630677,2088,5489512,5489512,5489512,456064344,1370120192,686189,,,,,"I(i_3,i_1) * I(i_3,i_1,i_2;a_6i_2i_3,a_2i_1i_2) -> I(i_2,i_3,i_1;a_6i_2i_3,a_2i_1i_2)","I(i_2,i_3,i_1;a_6i_2i_3,a_2i_1i_2)","I(i_3,i_1)","I(i_3,i_1,i_2;a_6i_2i_3,a_2i_1i_2)","I(i_2,i_3,i_1;a_6i_2i_3,a_2i_1i_2)","i,i,i,a,a",";;;i_2,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,51,Product,intermediate,I,6205299,5489512,5489512,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_3,i_1;a_6i_2i_3,a_2i_1i_2) * I(i_1,i_3,i_2;a_1i_1i_2,a_6i_2i_3) -> I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_3,i_1;a_6i_2i_3,a_2i_1i_2)","I(i_1,i_3,i_2;a_1i_1i_2,a_6i_2i_3)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,51,Constant,constant,_const,2305,,,8,8,456064344,1370120192,1,,,,,-4,-4,,,,,,,scalar,8,1
3,51,Product,residual,R,103248,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_1;a_1i_1i_2,a_2i_1i_2) * -4 -> R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",-4,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,51,Permute,residual,R,111647,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,52,Tensor,leaf,t,2381,,,5488,5488,456064344,1370120192,686,,,,,t(i_1;a_3i_1),t(i_1;a_3i_1),,,,"i,a",;i_1,"7,",7 × ?,,
3,52,Product,intermediate,I,276925,384,5488,384,384,456064344,1370120192,48,0,0.0,0.0,0.0,"I(i_1,i_3;a_3i_1) * t(i_1;a_3i_1) -> I(i_3,i_1)","I(i_3,i_1)","I(i_1,i_3;a_3i_1)",t(i_1;a_3i_1),"I(i_3,i_1)","i,i",;,"7,7",7 × 7,392,0.979592
3,52,Product,intermediate,I,293114,384,5489512,400,400,456064344,1370120192,50,,,,,"I(i_3,i_1) * I(i_1,i_3,i_2;a_2i_1i_2,a_5i_2i_3) -> I(i_2,i_3,i_1;a_5i_2i_3,a_2i_1i_2)","I(i_2,i_3,i_1;a_5i_2i_3,a_2i_1i_2)","I(i_3,i_1)","I(i_1,i_3,i_2;a_2i_1i_2,a_5i_2i_3)","I(i_2,i_3,i_1;a_5i_2i_3,a_2i_1i_2)","i,i,i,a,a",";;;i_2,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,52,Product,intermediate,I,272165,400,5489512,384,384,456064344,1370120192,48,,,,,"I(i_2,i_3,i_1;a_5i_2i_3,a_2i_1i_2) * I(i_1,i_3,i_2;a_1i_1i_2,a_5i_2i_3) -> I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_2,i_3,i_1;a_5i_2i_3,a_2i_1i_2)","I(i_1,i_3,i_2;a_1i_1i_2,a_5i_2i_3)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,52,Constant,constant,_const,1274,,,8,8,456064344,1370120192,1,,,,,-2,-2,,,,,,,scalar,8,1
3,52,Product,residual,R,57261,384,8,384,384,456064344,1370120192,48,,,,,"I(i_1,i_2;a_2i_1i_2,a_1i_1i_2) * -2 -> R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",-2,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,52,Permute,residual,R,61291,,,384,384,456064344,1370120192,48,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,53,Product,intermediate,I,32984732,38260568,5489512,5489512,5489512,456064344,1370120192,686189,,,,,"I(i_2,i_1,i_4,i_3;a_3i_2i_4,a_4i_1i_3) * I(i_1,i_4,i_2;a_1i_1i_2,a_3i_2i_4) -> I(i_1,i_3,i_2;a_4i_1i_3,a_1i_1i_2)","I(i_1,i_3,i_2;a_4i_1i_3,a_1i_1i_2)","I(i_2,i_1,i_4,i_3;a_3i_2i_4,a_4i_1i_3)","I(i_1,i_4,i_2;a_1i_1i_2,a_3i_2i_4)","I(i_1,i_3,i_2;a_4i_1i_3,a_1i_1i_2)","i,i,i,a,a",";;;i_1,i_3;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,53,Product,residual,R,7817110,5489512,5489512,792440,792440,456064344,1370120192,99055,,,,,"I(i_1,i_3,i_2;a_4i_1i_3,a_1i_1i_2) * I(i_2,i_3,i_1;a_2i_1i_2,a_4i_1i_3) -> R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","I(i_1,i_3,i_2;a_4i_1i_3,a_1i_1i_2)","I(i_2,i_3,i_1;a_2i_1i_2,a_4i_1i_3)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,53,Permute,residual,R,97676,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)","R(i_1,i_2;a_2i_1i_2,a_1i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,54,Product,intermediate,I,5672980,5489512,5489512,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_3,i_1;a_4i_2i_3,a_1i_1i_2) * I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3) -> I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_3,i_1;a_4i_2i_3,a_1i_1i_2)","I(i_1,i_3,i_2;a_2i_1i_2,a_4i_2i_3)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,54,Constant,constant,_const,2599,,,8,8,456064344,1370120192,1,,,,,2,2,,,,,,,scalar,8,1
3,54,Product,residual,R,112895,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_1;a_1i_1i_2,a_2i_1i_2) * 2 -> R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",2,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,54,Permute,residual,R,114348,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,55,Tensor,leaf,t,2792,,,792440,792440,456064344,1370120192,99055,,,,,"t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)",,,,"i,i,a,a",";;i_1,i_3;i_1,i_3","7,7,,",7 × 7 × ? × ?,,
3,55,Product,intermediate,I,1330267,5538232,792440,2088,2088,456064344,1370120192,261,49,-0.24054162173784896,0.007467484992974798,0.0329672304538797,"I(i_1,i_4,i_3;a_4i_1i_3,a_3i_1i_3) * t(i_3,i_1;a_4i_1i_3,a_3i_1i_3) -> I(i_4,i_1)","I(i_4,i_1)","I(i_1,i_4,i_3;a_4i_1i_3,a_3i_1i_3)","t(i_3,i_1;a_4i_1i_3,a_3i_1i_3)","I(i_4,i_1)","i,i",;,"7,7",7 × 7,392,5.32653
3,55,Product,intermediate,I,2199683,2088,5489512,5489512,5489512,456064344,1370120192,686189,,,,,"I(i_4,i_1) * I(i_4,i_1,i_2;a_6i_2i_4,a_2i_1i_2) -> I(i_2,i_4,i_1;a_6i_2i_4,a_2i_1i_2)","I(i_2,i_4,i_1;a_6i_2i_4,a_2i_1i_2)","I(i_4,i_1)","I(i_4,i_1,i_2;a_6i_2i_4,a_2i_1i_2)","I(i_2,i_4,i_1;a_6i_2i_4,a_2i_1i_2)","i,i,i,a,a",";;;i_2,i_4;i_1,i_2","7,7,7,,",7 × 7 × 7 × ? × ?,,
3,55,Product,intermediate,I,5471952,5489512,5489512,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_4,i_1;a_6i_2i_4,a_2i_1i_2) * I(i_1,i_4,i_2;a_1i_1i_2,a_6i_2i_4) -> I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_4,i_1;a_6i_2i_4,a_2i_1i_2)","I(i_1,i_4,i_2;a_1i_1i_2,a_6i_2i_4)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,55,Constant,constant,_const,2315,,,8,8,456064344,1370120192,1,,,,,2,2,,,,,,,scalar,8,1
3,55,Product,residual,R,119406,792440,8,792440,792440,456064344,1370120192,99055,,,,,"I(i_2,i_1;a_1i_1i_2,a_2i_1i_2) * 2 -> R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","I(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",2,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,55,Permute,residual,R,88598,,,792440,792440,456064344,1370120192,99055,,,,,"R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)","R(i_2,i_1;a_1i_1i_2,a_2i_1i_2)",,,,"i,i,a,a",";;i_1,i_2;i_1,i_2","7,7,,",7 × 7 × ? × ?,,
3,56,Tensor,leaf,g,12610,,,1843152,1843152,456064344,1370120192,230394,225036,-13.713518793894858,9.824790694343461,0.192547847698342,"g(μ̃_19885,i_4,Κ_1)","g(μ̃_19885,i_4,Κ_1)",,,,"μ̃,i,Κ",;;,"114,7,282",114 × 7 × 282,1800288,1.02381
